,Unnamed: 0,videoname,axis,n_frame,n_landmark,coordinate,classes
18235,43735,comer_86,x,3,10,0.4544474482536316,comer
18236,43736,comer_86,x,3,11,0.7260245680809021,comer
18237,43737,comer_86,x,3,12,0.2913163900375366,comer
18238,43738,comer_86,x,3,13,0.8816617131233215,comer
18239,43739,comer_86,x,3,14,0.2299703806638717,comer
18240,43740,comer_86,x,3,15,0.6731511354446411,comer
18241,43741,comer_86,x,3,16,0.3924339711666107,comer
18242,43742,comer_86,x,3,17,0.6265711784362793,comer
18243,43743,comer_86,x,3,18,0.4267939031124115,comer
18244,43744,comer_86,x,3,19,0.6214621067047119,comer
18245,43745,comer_86,x,3,20,0.4316216111183166,comer
18246,43746,comer_86,x,3,21,0.6216917037963867,comer
18247,43747,comer_86,x,3,22,0.4261890649795532,comer
18258,43758,comer_86,x,3,33,0.6987988352775574,comer
18259,43759,comer_86,x,3,34,0.6561231017112732,comer
18260,43760,comer_86,x,3,35,0.6212791204452515,comer
18261,43761,comer_86,x,3,36,0.5986167192459106,comer
18262,43762,comer_86,x,3,37,0.5866985321044922,comer
18263,43763,comer_86,x,3,38,0.6414978504180908,comer
18264,43764,comer_86,x,3,39,0.599963903427124,comer
18265,43765,comer_86,x,3,40,0.604995608329773,comer
18266,43766,comer_86,x,3,41,0.6220258474349976,comer
18267,43767,comer_86,x,3,42,0.6563606262207031,comer
18268,43768,comer_86,x,3,43,0.6161312460899353,comer
18269,43769,comer_86,x,3,44,0.6181501746177673,comer
18270,43770,comer_86,x,3,45,0.6327803134918213,comer
18271,43771,comer_86,x,3,46,0.6690095663070679,comer
18272,43772,comer_86,x,3,47,0.6301770806312561,comer
18273,43773,comer_86,x,3,48,0.6311266422271729,comer
18274,43774,comer_86,x,3,49,0.6449567675590515,comer
18275,43775,comer_86,x,3,50,0.6789708733558655,comer
18276,43776,comer_86,x,3,51,0.6433455348014832,comer
18277,43777,comer_86,x,3,52,0.6432414054870605,comer
18278,43778,comer_86,x,3,53,0.6547660827636719,comer
18279,43779,comer_86,x,3,54,0.3788166344165802,comer
18280,43780,comer_86,x,3,55,0.441484659910202,comer
18281,43781,comer_86,x,3,56,0.4915497004985809,comer
18282,43782,comer_86,x,3,57,0.5321290493011475,comer
18283,43783,comer_86,x,3,58,0.5562282800674438,comer
18284,43784,comer_86,x,3,59,0.4680335223674774,comer
18285,43785,comer_86,x,3,60,0.5017884969711304,comer
18286,43786,comer_86,x,3,61,0.5243108868598938,comer
18287,43787,comer_86,x,3,62,0.537995457649231,comer
18288,43788,comer_86,x,3,63,0.4355979263782501,comer
18289,43789,comer_86,x,3,64,0.4668646454811096,comer
18290,43790,comer_86,x,3,65,0.4814410805702209,comer
18291,43791,comer_86,x,3,66,0.4839339256286621,comer
18292,43792,comer_86,x,3,67,0.4050779938697815,comer
18293,43793,comer_86,x,3,68,0.4287114143371582,comer
18294,43794,comer_86,x,3,69,0.4424250721931457,comer
18295,43795,comer_86,x,3,70,0.4455543756484985,comer
18296,43796,comer_86,x,3,71,0.377622902393341,comer
18297,43797,comer_86,x,3,72,0.3935194015502929,comer
18298,43798,comer_86,x,3,73,0.4041754007339477,comer
18299,43799,comer_86,x,3,74,0.406809538602829,comer
18300,43800,comer_86,x,4,0,0.4871954917907715,comer
18301,43801,comer_86,x,4,1,0.5218554735183716,comer
18302,43802,comer_86,x,4,2,0.5413904786109924,comer
18303,43803,comer_86,x,4,3,0.5552942156791687,comer
18304,43804,comer_86,x,4,4,0.466548353433609,comer
18305,43805,comer_86,x,4,5,0.4483337104320526,comer
18306,43806,comer_86,x,4,6,0.4326535761356354,comer
18307,43807,comer_86,x,4,7,0.5831853747367859,comer
18308,43808,comer_86,x,4,8,0.4096192717552185,comer
18309,43809,comer_86,x,4,9,0.5265355110168457,comer
18310,43810,comer_86,x,4,10,0.4529675841331482,comer
18311,43811,comer_86,x,4,11,0.7258138060569763,comer
18312,43812,comer_86,x,4,12,0.2914691269397735,comer
18313,43813,comer_86,x,4,13,0.8814635276794434,comer
18314,43814,comer_86,x,4,14,0.2392094135284423,comer
18315,43815,comer_86,x,4,15,0.6732957363128662,comer
18316,43816,comer_86,x,4,16,0.3978717029094696,comer
18317,43817,comer_86,x,4,17,0.6287044882774353,comer
18318,43818,comer_86,x,4,18,0.4303390979766845,comer
18319,43819,comer_86,x,4,19,0.6229137778282166,comer
18320,43820,comer_86,x,4,20,0.4332235455513,comer
18321,43821,comer_86,x,4,21,0.6248195171356201,comer
18322,43822,comer_86,x,4,22,0.4275495707988739,comer
18333,43833,comer_86,x,4,33,0.6860665082931519,comer
18334,43834,comer_86,x,4,34,0.6425093412399292,comer
18335,43835,comer_86,x,4,35,0.6098294854164124,comer
18336,43836,comer_86,x,4,36,0.5901528000831604,comer
18337,43837,comer_86,x,4,37,0.5788853168487549,comer
18338,43838,comer_86,x,4,38,0.6371374726295471,comer
18339,43839,comer_86,x,4,39,0.5940067172050476,comer
18340,43840,comer_86,x,4,40,0.5949524641036987,comer
18341,43841,comer_86,x,4,41,0.6108167767524719,comer
18342,43842,comer_86,x,4,42,0.6518492102622986,comer
18343,43843,comer_86,x,4,43,0.6075443029403687,comer
18344,43844,comer_86,x,4,44,0.6080582141876221,comer
18345,43845,comer_86,x,4,45,0.6226118206977844,comer
18346,43846,comer_86,x,4,46,0.6647899150848389,comer
18347,43847,comer_86,x,4,47,0.6210458874702454,comer
18348,43848,comer_86,x,4,48,0.6222997903823853,comer
18349,43849,comer_86,x,4,49,0.635881781578064,comer
18350,43850,comer_86,x,4,50,0.6758719682693481,comer
18351,43851,comer_86,x,4,51,0.6357704997062683,comer
18352,43852,comer_86,x,4,52,0.6358041167259216,comer
18353,43853,comer_86,x,4,53,0.6471984386444092,comer
18354,43854,comer_86,x,4,54,0.4112744331359863,comer
18355,43855,comer_86,x,4,55,0.4429324567317962,comer
18356,43856,comer_86,x,4,56,0.4792017042636871,comer
18357,43857,comer_86,x,4,57,0.5082926750183105,comer
18358,43858,comer_86,x,4,58,0.5100481510162354,comer
18359,43859,comer_86,x,4,59,0.4579581618309021,comer
18360,43860,comer_86,x,4,60,0.4625071287155151,comer
18361,43861,comer_86,x,4,61,0.4694918394088745,comer
18362,43862,comer_86,x,4,62,0.4714542031288147,comer
18363,43863,comer_86,x,4,63,0.4488409757614136,comer
18364,43864,comer_86,x,4,64,0.4642907977104187,comer
18365,43865,comer_86,x,4,65,0.4688099920749664,comer
18366,43866,comer_86,x,4,66,0.4696722626686096,comer
18367,43867,comer_86,x,4,67,0.440996378660202,comer
18368,43868,comer_86,x,4,68,0.4534719884395599,comer
18369,43869,comer_86,x,4,69,0.4585341811180115,comer
18370,43870,comer_86,x,4,70,0.4606390595436096,comer
18371,43871,comer_86,x,4,71,0.4368436634540558,comer
18372,43872,comer_86,x,4,72,0.4462632536888122,comer
18373,43873,comer_86,x,4,73,0.4502688348293304,comer
18374,43874,comer_86,x,4,74,0.4521904587745666,comer
18375,43875,comer_86,x,5,0,0.4869560599327087,comer
18376,43876,comer_86,x,5,1,0.5206683874130249,comer
18377,43877,comer_86,x,5,2,0.5398903489112854,comer
18378,43878,comer_86,x,5,3,0.5544722080230713,comer
18379,43879,comer_86,x,5,4,0.4658198952674866,comer
18380,43880,comer_86,x,5,5,0.4475369453430176,comer
18381,43881,comer_86,x,5,6,0.4320215880870819,comer
18382,43882,comer_86,x,5,7,0.5802345871925354,comer
18383,43883,comer_86,x,5,8,0.4089385271072387,comer
18384,43884,comer_86,x,5,9,0.525408148765564,comer
18385,43885,comer_86,x,5,10,0.4521542191505432,comer
18386,43886,comer_86,x,5,11,0.7242302894592285,comer
18387,43887,comer_86,x,5,12,0.2915663719177246,comer
18388,43888,comer_86,x,5,13,0.8743168711662292,comer
18389,43889,comer_86,x,5,14,0.2450817674398422,comer
18390,43890,comer_86,x,5,15,0.6671682596206665,comer
18391,43891,comer_86,x,5,16,0.4058994054794311,comer
18392,43892,comer_86,x,5,17,0.624356746673584,comer
18393,43893,comer_86,x,5,18,0.4341713190078735,comer
18394,43894,comer_86,x,5,19,0.6214319467544556,comer
18395,43895,comer_86,x,5,20,0.4335998594760895,comer
18396,43896,comer_86,x,5,21,0.6239504814147949,comer
18397,43897,comer_86,x,5,22,0.427996963262558,comer
18408,43908,comer_86,x,5,33,0.6863186955451965,comer
18409,43909,comer_86,x,5,34,0.6692894697189331,comer
18410,43910,comer_86,x,5,35,0.6339799761772156,comer
18411,43911,comer_86,x,5,36,0.5929868221282959,comer
18412,43912,comer_86,x,5,37,0.5671558380126953,comer
18413,43913,comer_86,x,5,38,0.6436203718185425,comer
18414,43914,comer_86,x,5,39,0.5964507460594177,comer
18415,43915,comer_86,x,5,40,0.6038107872009277,comer
18416,43916,comer_86,x,5,41,0.6204066276550293,comer
18417,43917,comer_86,x,5,42,0.6374354362487793,comer
18418,43918,comer_86,x,5,43,0.5896220803260803,comer
18419,43919,comer_86,x,5,44,0.6011301279067993,comer
18420,43920,comer_86,x,5,45,0.6182119846343994,comer
18421,43921,comer_86,x,5,46,0.6309643983840942,comer
18422,43922,comer_86,x,5,47,0.5861747860908508,comer
18423,43923,comer_86,x,5,48,0.5988448262214661,comer
18424,43924,comer_86,x,5,49,0.615679144859314,comer
18425,43925,comer_86,x,5,50,0.6238163709640503,comer
18426,43926,comer_86,x,5,51,0.5879173278808594,comer
18427,43927,comer_86,x,5,52,0.5992190837860107,comer
18428,43928,comer_86,x,5,53,0.6156630516052246,comer
18429,43929,comer_86,x,5,54,1.0,comer
18430,43930,comer_86,x,5,55,1.0,comer
18431,43931,comer_86,x,5,56,1.0,comer
18432,43932,comer_86,x,5,57,1.0,comer
18433,43933,comer_86,x,5,58,1.0,comer
18434,43934,comer_86,x,5,59,1.0,comer
18435,43935,comer_86,x,5,60,1.0,comer
18436,43936,comer_86,x,5,61,1.0,comer
18437,43937,comer_86,x,5,62,1.0,comer
18438,43938,comer_86,x,5,63,1.0,comer
18439,43939,comer_86,x,5,64,1.0,comer
18440,43940,comer_86,x,5,65,1.0,comer
18441,43941,comer_86,x,5,66,1.0,comer
18442,43942,comer_86,x,5,67,1.0,comer
18443,43943,comer_86,x,5,68,1.0,comer
18444,43944,comer_86,x,5,69,1.0,comer
18445,43945,comer_86,x,5,70,1.0,comer
18446,43946,comer_86,x,5,71,1.0,comer
18447,43947,comer_86,x,5,72,1.0,comer
18448,43948,comer_86,x,5,73,1.0,comer
18449,43949,comer_86,x,5,74,1.0,comer
18450,43950,comer_86,x,6,0,0.4858488142490387,comer
18451,43951,comer_86,x,6,1,0.5192832946777344,comer
18452,43952,comer_86,x,6,2,0.5381494164466858,comer
18453,43953,comer_86,x,6,3,0.5533614754676819,comer
18454,43954,comer_86,x,6,4,0.464778333902359,comer
18455,43955,comer_86,x,6,5,0.4463634788990021,comer
18456,43956,comer_86,x,6,6,0.4310826361179352,comer
18457,43957,comer_86,x,6,7,0.5770698189735413,comer
18458,43958,comer_86,x,6,8,0.408341497182846,comer
18459,43959,comer_86,x,6,9,0.5224127769470215,comer
18460,43960,comer_86,x,6,10,0.449745237827301,comer
18461,43961,comer_86,x,6,11,0.721385657787323,comer
18462,43962,comer_86,x,6,12,0.2865961492061615,comer
18463,43963,comer_86,x,6,13,0.8680121898651123,comer
18464,43964,comer_86,x,6,14,0.2510153949260711,comer
18465,43965,comer_86,x,6,15,0.6650661826133728,comer
18466,43966,comer_86,x,6,16,0.4113635122776031,comer
18467,43967,comer_86,x,6,17,0.6227360963821411,comer
18468,43968,comer_86,x,6,18,0.4377531707286834,comer
18469,43969,comer_86,x,6,19,0.6201797723770142,comer
18470,43970,comer_86,x,6,20,0.4341028332710266,comer
18471,43971,comer_86,x,6,21,0.6233718395233154,comer
18472,43972,comer_86,x,6,22,0.4287849366664886,comer
18483,43983,comer_86,x,6,33,0.6873466372489929,comer
18484,43984,comer_86,x,6,34,0.6633169651031494,comer
18485,43985,comer_86,x,6,35,0.6257762312889099,comer
18486,43986,comer_86,x,6,36,0.5886408686637878,comer
18487,43987,comer_86,x,6,37,0.5625045299530029,comer
18488,43988,comer_86,x,6,38,0.6448430418968201,comer
18489,43989,comer_86,x,6,39,0.5940940380096436,comer
18490,43990,comer_86,x,6,40,0.595604419708252,comer
18491,43991,comer_86,x,6,41,0.6095820665359497,comer
18492,43992,comer_86,x,6,42,0.6441977024078369,comer
18493,43993,comer_86,x,6,43,0.5911439061164856,comer
18494,43994,comer_86,x,6,44,0.5974093079566956,comer
18495,43995,comer_86,x,6,45,0.6137300133705139,comer
18496,43996,comer_86,x,6,46,0.6405988335609436,comer
18497,43997,comer_86,x,6,47,0.5913623571395874,comer
18498,43998,comer_86,x,6,48,0.6006544828414917,comer
18499,43999,comer_86,x,6,49,0.6172728538513184,comer
18500,44000,comer_86,x,6,50,0.634876012802124,comer
18501,44001,comer_86,x,6,51,0.5947771072387695,comer
18502,44002,comer_86,x,6,52,0.6049450635910034,comer
18503,44003,comer_86,x,6,53,0.6214136481285095,comer
18504,44004,comer_86,x,6,54,1.0,comer
18505,44005,comer_86,x,6,55,1.0,comer
18506,44006,comer_86,x,6,56,1.0,comer
18507,44007,comer_86,x,6,57,1.0,comer
18508,44008,comer_86,x,6,58,1.0,comer
18509,44009,comer_86,x,6,59,1.0,comer
18510,44010,comer_86,x,6,60,1.0,comer
18511,44011,comer_86,x,6,61,1.0,comer
18512,44012,comer_86,x,6,62,1.0,comer
18513,44013,comer_86,x,6,63,1.0,comer
18514,44014,comer_86,x,6,64,1.0,comer
18515,44015,comer_86,x,6,65,1.0,comer
18516,44016,comer_86,x,6,66,1.0,comer
18517,44017,comer_86,x,6,67,1.0,comer
18518,44018,comer_86,x,6,68,1.0,comer
18519,44019,comer_86,x,6,69,1.0,comer
18520,44020,comer_86,x,6,70,1.0,comer
18521,44021,comer_86,x,6,71,1.0,comer
18522,44022,comer_86,x,6,72,1.0,comer
18523,44023,comer_86,x,6,73,1.0,comer
18524,44024,comer_86,x,6,74,1.0,comer
18525,44025,comer_86,x,7,0,0.4859603643417358,comer
18526,44026,comer_86,x,7,1,0.5191352367401123,comer
18527,44027,comer_86,x,7,2,0.5377638936042786,comer
18528,44028,comer_86,x,7,3,0.5526499152183533,comer
18529,44029,comer_86,x,7,4,0.4648070335388183,comer
18530,44030,comer_86,x,7,5,0.4463905394077301,comer
18531,44031,comer_86,x,7,6,0.431041806936264,comer
18532,44032,comer_86,x,7,7,0.5745549201965332,comer
18533,44033,comer_86,x,7,8,0.4082828164100647,comer
18534,44034,comer_86,x,7,9,0.5219383239746094,comer
18535,44035,comer_86,x,7,10,0.4495746493339538,comer
18536,44036,comer_86,x,7,11,0.7183193564414978,comer
18537,44037,comer_86,x,7,12,0.2840658128261566,comer
18538,44038,comer_86,x,7,13,0.8590678572654724,comer
18539,44039,comer_86,x,7,14,0.2548068165779114,comer
18540,44040,comer_86,x,7,15,0.6612386703491211,comer
18541,44041,comer_86,x,7,16,0.413747102022171,comer
18542,44042,comer_86,x,7,17,0.6202543377876282,comer
18543,44043,comer_86,x,7,18,0.439595490694046,comer
18544,44044,comer_86,x,7,19,0.6175553202629089,comer
18545,44045,comer_86,x,7,20,0.4345242977142334,comer
18546,44046,comer_86,x,7,21,0.6213585734367371,comer
18547,44047,comer_86,x,7,22,0.4292100071907043,comer
18558,44058,comer_86,x,7,33,0.6817609071731567,comer
18559,44059,comer_86,x,7,34,0.6637770533561707,comer
18560,44060,comer_86,x,7,35,0.6240978240966797,comer
18561,44061,comer_86,x,7,36,0.5832439064979553,comer
18562,44062,comer_86,x,7,37,0.5552082657814026,comer
18563,44063,comer_86,x,7,38,0.6435945630073547,comer
18564,44064,comer_86,x,7,39,0.592381477355957,comer
18565,44065,comer_86,x,7,40,0.5972408056259155,comer
18566,44066,comer_86,x,7,41,0.6131110787391663,comer
18567,44067,comer_86,x,7,42,0.6427375674247742,comer
18568,44068,comer_86,x,7,43,0.5901967883110046,comer
18569,44069,comer_86,x,7,44,0.5988627672195435,comer
18570,44070,comer_86,x,7,45,0.6167800426483154,comer
18571,44071,comer_86,x,7,46,0.6387766003608704,comer
18572,44072,comer_86,x,7,47,0.5910481810569763,comer
18573,44073,comer_86,x,7,48,0.6021325588226318,comer
18574,44074,comer_86,x,7,49,0.6201420426368713,comer
18575,44075,comer_86,x,7,50,0.6321467161178589,comer
18576,44076,comer_86,x,7,51,0.5954605937004089,comer
18577,44077,comer_86,x,7,52,0.6067171692848206,comer
18578,44078,comer_86,x,7,53,0.6232781410217285,comer
18579,44079,comer_86,x,7,54,1.0,comer
18580,44080,comer_86,x,7,55,1.0,comer
18581,44081,comer_86,x,7,56,1.0,comer
18582,44082,comer_86,x,7,57,1.0,comer
18583,44083,comer_86,x,7,58,1.0,comer
18584,44084,comer_86,x,7,59,1.0,comer
18585,44085,comer_86,x,7,60,1.0,comer
18586,44086,comer_86,x,7,61,1.0,comer
18587,44087,comer_86,x,7,62,1.0,comer
18588,44088,comer_86,x,7,63,1.0,comer
18589,44089,comer_86,x,7,64,1.0,comer
18590,44090,comer_86,x,7,65,1.0,comer
18591,44091,comer_86,x,7,66,1.0,comer
18592,44092,comer_86,x,7,67,1.0,comer
18593,44093,comer_86,x,7,68,1.0,comer
18594,44094,comer_86,x,7,69,1.0,comer
18595,44095,comer_86,x,7,70,1.0,comer
18596,44096,comer_86,x,7,71,1.0,comer
18597,44097,comer_86,x,7,72,1.0,comer
18598,44098,comer_86,x,7,73,1.0,comer
18599,44099,comer_86,x,7,74,1.0,comer
18600,44100,comer_86,x,8,0,0.4865010976791382,comer
18601,44101,comer_86,x,8,1,0.5191041231155396,comer
18602,44102,comer_86,x,8,2,0.5375710725784302,comer
18603,44103,comer_86,x,8,3,0.5519431233406067,comer
18604,44104,comer_86,x,8,4,0.4650603532791137,comer
18605,44105,comer_86,x,8,5,0.4467296898365021,comer
18606,44106,comer_86,x,8,6,0.4310522675514221,comer
18607,44107,comer_86,x,8,7,0.5726625323295593,comer
18608,44108,comer_86,x,8,8,0.4082794785499573,comer
18609,44109,comer_86,x,8,9,0.5218901634216309,comer
18610,44110,comer_86,x,8,10,0.4495944380760193,comer
18611,44111,comer_86,x,8,11,0.7165141105651855,comer
18612,44112,comer_86,x,8,12,0.2826427519321441,comer
18613,44113,comer_86,x,8,13,0.8546647429466248,comer
18614,44114,comer_86,x,8,14,0.2559004426002502,comer
18615,44115,comer_86,x,8,15,0.6600104570388794,comer
18616,44116,comer_86,x,8,16,0.4145299792289734,comer
18617,44117,comer_86,x,8,17,0.619706392288208,comer
18618,44118,comer_86,x,8,18,0.4403559863567352,comer
18619,44119,comer_86,x,8,19,0.6168355941772461,comer
18620,44120,comer_86,x,8,20,0.4348892569541931,comer
18621,44121,comer_86,x,8,21,0.620642900466919,comer
18622,44122,comer_86,x,8,22,0.4295795559883117,comer
18633,44133,comer_86,x,8,33,0.677888035774231,comer
18634,44134,comer_86,x,8,34,0.6644392609596252,comer
18635,44135,comer_86,x,8,35,0.6282694339752197,comer
18636,44136,comer_86,x,8,36,0.5895247459411621,comer
18637,44137,comer_86,x,8,37,0.5633146166801453,comer
18638,44138,comer_86,x,8,38,0.6385672092437744,comer
18639,44139,comer_86,x,8,39,0.589612603187561,comer
18640,44140,comer_86,x,8,40,0.5911655426025391,comer
18641,44141,comer_86,x,8,41,0.6044430136680603,comer
18642,44142,comer_86,x,8,42,0.6359866261482239,comer
18643,44143,comer_86,x,8,43,0.5893742442131042,comer
18644,44144,comer_86,x,8,44,0.5975433588027954,comer
18645,44145,comer_86,x,8,45,0.6145678758621216,comer
18646,44146,comer_86,x,8,46,0.6315513849258423,comer
18647,44147,comer_86,x,8,47,0.5884547233581543,comer
18648,44148,comer_86,x,8,48,0.5988692045211792,comer
18649,44149,comer_86,x,8,49,0.6161099076271057,comer
18650,44150,comer_86,x,8,50,0.6254298090934753,comer
18651,44151,comer_86,x,8,51,0.590436577796936,comer
18652,44152,comer_86,x,8,52,0.6015282869338989,comer
18653,44153,comer_86,x,8,53,0.6173999905586243,comer
18654,44154,comer_86,x,8,54,1.0,comer
18655,44155,comer_86,x,8,55,1.0,comer
18656,44156,comer_86,x,8,56,1.0,comer
18657,44157,comer_86,x,8,57,1.0,comer
18658,44158,comer_86,x,8,58,1.0,comer
18659,44159,comer_86,x,8,59,1.0,comer
18660,44160,comer_86,x,8,60,1.0,comer
18661,44161,comer_86,x,8,61,1.0,comer
18662,44162,comer_86,x,8,62,1.0,comer
18663,44163,comer_86,x,8,63,1.0,comer
18664,44164,comer_86,x,8,64,1.0,comer
18665,44165,comer_86,x,8,65,1.0,comer
18666,44166,comer_86,x,8,66,1.0,comer
18667,44167,comer_86,x,8,67,1.0,comer
18668,44168,comer_86,x,8,68,1.0,comer
18669,44169,comer_86,x,8,69,1.0,comer
18670,44170,comer_86,x,8,70,1.0,comer
18671,44171,comer_86,x,8,71,1.0,comer
18672,44172,comer_86,x,8,72,1.0,comer
18673,44173,comer_86,x,8,73,1.0,comer
18674,44174,comer_86,x,8,74,1.0,comer
18675,44175,comer_86,x,10,0,0.4874390661716461,comer
18676,44176,comer_86,x,10,1,0.5194405913352966,comer
18677,44177,comer_86,x,10,2,0.5375872254371643,comer
18678,44178,comer_86,x,10,3,0.5509831309318542,comer
18679,44179,comer_86,x,10,4,0.4656979441642761,comer
18680,44180,comer_86,x,10,5,0.4475201964378357,comer
18681,44181,comer_86,x,10,6,0.4311320781707763,comer
18682,44182,comer_86,x,10,7,0.5722761154174805,comer
18683,44183,comer_86,x,10,8,0.4082478582859039,comer
18684,44184,comer_86,x,10,9,0.5206599235534668,comer
18685,44185,comer_86,x,10,10,0.4490538239479065,comer
18686,44186,comer_86,x,10,11,0.7119858264923096,comer
18687,44187,comer_86,x,10,12,0.2794325351715088,comer
18688,44188,comer_86,x,10,13,0.8532447218894958,comer
18689,44189,comer_86,x,10,14,0.253838449716568,comer
18690,44190,comer_86,x,10,15,0.6590943336486816,comer
18691,44191,comer_86,x,10,16,0.4130718111991882,comer
18692,44192,comer_86,x,10,17,0.6188071370124817,comer
18693,44193,comer_86,x,10,18,0.4404785633087158,comer
18694,44194,comer_86,x,10,19,0.6159201860427856,comer
18695,44195,comer_86,x,10,20,0.434504896402359,comer
18696,44196,comer_86,x,10,21,0.6192901134490967,comer
18697,44197,comer_86,x,10,22,0.4290395677089691,comer
18708,44208,comer_86,x,10,33,0.6753767132759094,comer
18709,44209,comer_86,x,10,34,0.6620288491249084,comer
18710,44210,comer_86,x,10,35,0.6306347250938416,comer
18711,44211,comer_86,x,10,36,0.5980370044708252,comer
18712,44212,comer_86,x,10,37,0.5755369663238525,comer
18713,44213,comer_86,x,10,38,0.6418842077255249,comer
18714,44214,comer_86,x,10,39,0.6006494760513306,comer
18715,44215,comer_86,x,10,40,0.5977362990379333,comer
18716,44216,comer_86,x,10,41,0.6098077297210693,comer
18717,44217,comer_86,x,10,42,0.6399524211883545,comer
18718,44218,comer_86,x,10,43,0.5990497469902039,comer
18719,44219,comer_86,x,10,44,0.6005426049232483,comer
18720,44220,comer_86,x,10,45,0.6150074601173401,comer
18721,44221,comer_86,x,10,46,0.6368626952171326,comer
18722,44222,comer_86,x,10,47,0.5975774526596069,comer
18723,44223,comer_86,x,10,48,0.601874053478241,comer
18724,44224,comer_86,x,10,49,0.6173643469810486,comer
18725,44225,comer_86,x,10,50,0.6326591372489929,comer
18726,44226,comer_86,x,10,51,0.5997198820114136,comer
18727,44227,comer_86,x,10,52,0.6067805290222168,comer
18728,44228,comer_86,x,10,53,0.6214081645011902,comer
18729,44229,comer_86,x,10,54,1.0,comer
18730,44230,comer_86,x,10,55,1.0,comer
18731,44231,comer_86,x,10,56,1.0,comer
18732,44232,comer_86,x,10,57,1.0,comer
18733,44233,comer_86,x,10,58,1.0,comer
18734,44234,comer_86,x,10,59,1.0,comer
18735,44235,comer_86,x,10,60,1.0,comer
18736,44236,comer_86,x,10,61,1.0,comer
18737,44237,comer_86,x,10,62,1.0,comer
18738,44238,comer_86,x,10,63,1.0,comer
18739,44239,comer_86,x,10,64,1.0,comer
18740,44240,comer_86,x,10,65,1.0,comer
18741,44241,comer_86,x,10,66,1.0,comer
18742,44242,comer_86,x,10,67,1.0,comer
18743,44243,comer_86,x,10,68,1.0,comer
18744,44244,comer_86,x,10,69,1.0,comer
18745,44245,comer_86,x,10,70,1.0,comer
18746,44246,comer_86,x,10,71,1.0,comer
18747,44247,comer_86,x,10,72,1.0,comer
18748,44248,comer_86,x,10,73,1.0,comer
18749,44249,comer_86,x,10,74,1.0,comer
18750,44250,comer_86,y,0,0,0.2545265853404999,comer
18751,44251,comer_86,y,0,1,0.209915816783905,comer
18752,44252,comer_86,y,0,2,0.2113006263971328,comer
18753,44253,comer_86,y,0,3,0.2134879231452942,comer
18754,44254,comer_86,y,0,4,0.2100288271903991,comer
18755,44255,comer_86,y,0,5,0.2109656482934951,comer
18756,44256,comer_86,y,0,6,0.2129357010126114,comer
18757,44257,comer_86,y,0,7,0.2438165247440338,comer
18758,44258,comer_86,y,0,8,0.2420732378959655,comer
18759,44259,comer_86,y,0,9,0.3040212094783783,comer
18760,44260,comer_86,y,0,10,0.3075625002384186,comer
18761,44261,comer_86,y,0,11,0.4929946959018707,comer
18762,44262,comer_86,y,0,12,0.498189240694046,comer
18763,44263,comer_86,y,0,13,0.8274646997451782,comer
18764,44264,comer_86,y,0,14,0.8106635212898254,comer
18765,44265,comer_86,y,0,15,0.6364824175834656,comer
18766,44266,comer_86,y,0,16,0.5169414281845093,comer
18767,44267,comer_86,y,0,17,0.5733157992362976,comer
18768,44268,comer_86,y,0,18,0.4511531591415405,comer
18769,44269,comer_86,y,0,19,0.5305065512657166,comer
18770,44270,comer_86,y,0,20,0.4141111671924591,comer
18771,44271,comer_86,y,0,21,0.5474503636360168,comer
18772,44272,comer_86,y,0,22,0.4353983402252197,comer
18783,44283,comer_86,y,0,33,0.6280764937400818,comer
18784,44284,comer_86,y,0,34,0.584333062171936,comer
18785,44285,comer_86,y,0,35,0.5425344109535217,comer
18786,44286,comer_86,y,0,36,0.5220794677734375,comer
18787,44287,comer_86,y,0,37,0.5183252096176147,comer
18788,44288,comer_86,y,0,38,0.4770098030567169,comer
18789,44289,comer_86,y,0,39,0.4709717929363251,comer
18790,44290,comer_86,y,0,40,0.4992596209049225,comer
18791,44291,comer_86,y,0,41,0.5173559188842773,comer
18792,44292,comer_86,y,0,42,0.4999780058860779,comer
18793,44293,comer_86,y,0,43,0.5037439465522766,comer
18794,44294,comer_86,y,0,44,0.5288715958595276,comer
18795,44295,comer_86,y,0,45,0.5432484745979309,comer
18796,44296,comer_86,y,0,46,0.5322653651237488,comer
18797,44297,comer_86,y,0,47,0.5442191362380981,comer
18798,44298,comer_86,y,0,48,0.5640823841094971,comer
18799,44299,comer_86,y,0,49,0.5716731548309326,comer
18800,44300,comer_86,y,0,50,0.5690550804138184,comer
18801,44301,comer_86,y,0,51,0.5812156200408936,comer
18802,44302,comer_86,y,0,52,0.5941367149353027,comer
18803,44303,comer_86,y,0,53,0.5973687171936035,comer
18804,44304,comer_86,y,0,54,0.5369274020195007,comer
18805,44305,comer_86,y,0,55,0.502798318862915,comer
18806,44306,comer_86,y,0,56,0.4686189293861389,comer
18807,44307,comer_86,y,0,57,0.4448419511318207,comer
18808,44308,comer_86,y,0,58,0.4321265816688537,comer
18809,44309,comer_86,y,0,59,0.4064082503318786,comer
18810,44310,comer_86,y,0,60,0.3653731346130371,comer
18811,44311,comer_86,y,0,61,0.3707640767097473,comer
18812,44312,comer_86,y,0,62,0.3842077851295471,comer
18813,44313,comer_86,y,0,63,0.4144142270088196,comer
18814,44314,comer_86,y,0,64,0.3785989284515381,comer
