videoname,axis,n_frame,n_landmark,coordinate
aprender_282,x,2,10,0.47618505358695984
aprender_282,x,2,11,0.6954647302627563
aprender_282,x,2,12,0.31840360164642334
aprender_282,x,2,13,0.8514464497566223
aprender_282,x,2,14,0.16993367671966553
aprender_282,x,2,15,0.6790069341659546
aprender_282,x,2,16,0.304756224155426
aprender_282,x,2,17,0.6282345652580261
aprender_282,x,2,18,0.3426744341850281
aprender_282,x,2,19,0.6127385497093201
aprender_282,x,2,20,0.3582533299922943
aprender_282,x,2,21,0.6144070625305176
aprender_282,x,2,22,0.36011776328086853
aprender_282,x,4,0,0.5100862979888916
aprender_282,x,4,1,0.5309894680976868
aprender_282,x,4,2,0.5462244153022766
aprender_282,x,4,3,0.5599503517150879
aprender_282,x,4,4,0.4855481684207916
aprender_282,x,4,5,0.47062918543815613
aprender_282,x,4,6,0.45604777336120605
aprender_282,x,4,7,0.5768704414367676
aprender_282,x,4,8,0.43108031153678894
aprender_282,x,4,9,0.5406680703163147
aprender_282,x,4,10,0.4792886972427368
aprender_282,x,4,11,0.689864993095398
aprender_282,x,4,12,0.31694281101226807
aprender_282,x,4,13,0.8333067297935486
aprender_282,x,4,14,0.18309858441352844
aprender_282,x,4,15,0.6523827910423279
aprender_282,x,4,16,0.31421858072280884
aprender_282,x,4,17,0.6114181280136108
aprender_282,x,4,18,0.3485836386680603
aprender_282,x,4,19,0.5987783074378967
aprender_282,x,4,20,0.36600956320762634
aprender_282,x,4,21,0.6013695001602173
aprender_282,x,4,22,0.36889317631721497
aprender_282,x,6,0,0.5243854522705078
aprender_282,x,6,1,0.5368777513504028
aprender_282,x,6,2,0.5483080148696899
aprender_282,x,6,3,0.5610395073890686
aprender_282,x,6,4,0.49472126364707947
aprender_282,x,6,5,0.47667571902275085
aprender_282,x,6,6,0.46098271012306213
aprender_282,x,6,7,0.5782230496406555
aprender_282,x,6,8,0.43467292189598083
aprender_282,x,6,9,0.5455632209777832
aprender_282,x,6,10,0.48767775297164917
aprender_282,x,6,11,0.6864277720451355
aprender_282,x,6,12,0.31502509117126465
aprender_282,x,6,13,0.819327175617218
aprender_282,x,6,14,0.18691042065620422
aprender_282,x,6,15,0.643229067325592
aprender_282,x,6,16,0.32487425208091736
aprender_282,x,6,17,0.6109514832496643
aprender_282,x,6,18,0.37414056062698364
aprender_282,x,6,19,0.5998691320419312
aprender_282,x,6,20,0.38137921690940857
aprender_282,x,6,21,0.6009232401847839
aprender_282,x,6,22,0.3832622468471527
aprender_282,x,7,0,0.5299574136734009
aprender_282,x,7,1,0.5398181080818176
aprender_282,x,7,2,0.5495753884315491
aprender_282,x,7,3,0.5621331334114075
aprender_282,x,7,4,0.4997811019420624
aprender_282,x,7,5,0.4809061288833618
aprender_282,x,7,6,0.46392306685447693
aprender_282,x,7,7,0.5791976451873779
aprender_282,x,7,8,0.43582683801651
aprender_282,x,7,9,0.5510793924331665
aprender_282,x,7,10,0.49625223875045776
aprender_282,x,7,11,0.6889077425003052
aprender_282,x,7,12,0.3170502483844757
aprender_282,x,7,13,0.8161950707435608
aprender_282,x,7,14,0.1878884732723236
aprender_282,x,7,15,0.6338781714439392
aprender_282,x,7,16,0.3296126425266266
aprender_282,x,7,17,0.6002914905548096
aprender_282,x,7,18,0.3850559592247009
aprender_282,x,7,19,0.5919532775878906
aprender_282,x,7,20,0.38897764682769775
aprender_282,x,7,21,0.5939514636993408
aprender_282,x,7,22,0.3897862136363983
aprender_282,x,8,0,0.531497061252594
aprender_282,x,8,1,0.5412776470184326
aprender_282,x,8,2,0.5500832796096802
aprender_282,x,8,3,0.562614381313324
aprender_282,x,8,4,0.5012652277946472
aprender_282,x,8,5,0.48189210891723633
aprender_282,x,8,6,0.46445000171661377
aprender_282,x,8,7,0.5800203084945679
aprender_282,x,8,8,0.4363182783126831
aprender_282,x,8,9,0.5523044466972351
aprender_282,x,8,10,0.49815455079078674
aprender_282,x,8,11,0.6903284192085266
aprender_282,x,8,12,0.31747978925704956
aprender_282,x,8,13,0.8143709301948547
aprender_282,x,8,14,0.18835918605327606
aprender_282,x,8,15,0.6329728364944458
aprender_282,x,8,16,0.330949604511261
aprender_282,x,8,17,0.5956466197967529
aprender_282,x,8,18,0.3863223195075989
aprender_282,x,8,19,0.587960958480835
aprender_282,x,8,20,0.39061713218688965
aprender_282,x,8,21,0.5906665921211243
aprender_282,x,8,22,0.3914547562599182
aprender_282,x,9,0,0.5321143269538879
aprender_282,x,9,1,0.5426136255264282
aprender_282,x,9,2,0.5508298873901367
aprender_282,x,9,3,0.5630069971084595
aprender_282,x,9,4,0.5032497048377991
aprender_282,x,9,5,0.4841562509536743
aprender_282,x,9,6,0.466707319021225
aprender_282,x,9,7,0.5805371999740601
aprender_282,x,9,8,0.4366144835948944
aprender_282,x,9,9,0.5523272752761841
aprender_282,x,9,10,0.4987607002258301
aprender_282,x,9,11,0.688082754611969
aprender_282,x,9,12,0.3170069754123688
aprender_282,x,9,13,0.8145803213119507
aprender_282,x,9,14,0.18622735142707825
aprender_282,x,9,15,0.6336683630943298
aprender_282,x,9,16,0.3296094238758087
aprender_282,x,9,17,0.5828773975372314
aprender_282,x,9,18,0.3848870098590851
aprender_282,x,9,19,0.5727289915084839
aprender_282,x,9,20,0.38932278752326965
aprender_282,x,9,21,0.5808600783348083
aprender_282,x,9,22,0.3894619345664978
aprender_282,x,10,0,0.5319226980209351
aprender_282,x,10,1,0.5428571105003357
aprender_282,x,10,2,0.5510172843933105
aprender_282,x,10,3,0.5632954835891724
aprender_282,x,10,4,0.503700852394104
aprender_282,x,10,5,0.48472630977630615
aprender_282,x,10,6,0.46720126271247864
aprender_282,x,10,7,0.5803683996200562
aprender_282,x,10,8,0.4368996322154999
aprender_282,x,10,9,0.551959753036499
aprender_282,x,10,10,0.4987277388572693
aprender_282,x,10,11,0.6865181922912598
aprender_282,x,10,12,0.31710347533226013
aprender_282,x,10,13,0.8142350912094116
aprender_282,x,10,14,0.18515722453594208
aprender_282,x,10,15,0.632713794708252
aprender_282,x,10,16,0.3152107000350952
aprender_282,x,10,17,0.5825391411781311
aprender_282,x,10,18,0.3582683205604553
aprender_282,x,10,19,0.5711160898208618
aprender_282,x,10,20,0.365754634141922
aprender_282,x,10,21,0.5785219073295593
aprender_282,x,10,22,0.369168758392334
aprender_282,x,11,0,0.5313072204589844
aprender_282,x,11,1,0.5428833961486816
aprender_282,x,11,2,0.5512250065803528
aprender_282,x,11,3,0.5635393857955933
aprender_282,x,11,4,0.503687858581543
aprender_282,x,11,5,0.4847559928894043
aprender_282,x,11,6,0.4673604369163513
aprender_282,x,11,7,0.5800548791885376
aprender_282,x,11,8,0.43695521354675293
aprender_282,x,11,9,0.550598680973053
aprender_282,x,11,10,0.49629396200180054
aprender_282,x,11,11,0.6857309937477112
aprender_282,x,11,12,0.3174171447753906
aprender_282,x,11,13,0.8122808933258057
aprender_282,x,11,14,0.18484511971473694
aprender_282,x,11,15,0.6333094239234924
aprender_282,x,11,16,0.30217039585113525
aprender_282,x,11,17,0.5913717746734619
aprender_282,x,11,18,0.34244149923324585
aprender_282,x,11,19,0.5784599781036377
aprender_282,x,11,20,0.35076016187667847
aprender_282,x,11,21,0.5813539028167725
aprender_282,x,11,22,0.353737473487854
aprender_282,x,12,0,0.5317075848579407
aprender_282,x,12,1,0.5431690216064453
aprender_282,x,12,2,0.5516093373298645
aprender_282,x,12,3,0.5645456314086914
aprender_282,x,12,4,0.5038701891899109
aprender_282,x,12,5,0.484792023897171
aprender_282,x,12,6,0.4674755930900574
aprender_282,x,12,7,0.5812711119651794
aprender_282,x,12,8,0.4366166293621063
aprender_282,x,12,9,0.5517687797546387
aprender_282,x,12,10,0.49679094552993774
aprender_282,x,12,11,0.6853583455085754
aprender_282,x,12,12,0.31767651438713074
aprender_282,x,12,13,0.8111900091171265
aprender_282,x,12,14,0.18360349535942078
aprender_282,x,12,15,0.6422751545906067
aprender_282,x,12,16,0.3002762198448181
aprender_282,x,12,17,0.6142235398292542
aprender_282,x,12,18,0.34613949060440063
aprender_282,x,12,19,0.5991591811180115
aprender_282,x,12,20,0.3543483316898346
aprender_282,x,12,21,0.5988758206367493
aprender_282,x,12,22,0.35452574491500854
aprender_282,x,13,0,0.5276094079017639
aprender_282,x,13,1,0.5413047075271606
aprender_282,x,13,2,0.5503511428833008
aprender_282,x,13,3,0.5626853704452515
aprender_282,x,13,4,0.5011541247367859
aprender_282,x,13,5,0.4824627637863159
aprender_282,x,13,6,0.465802937746048
aprender_282,x,13,7,0.580953061580658
aprender_282,x,13,8,0.4351658821105957
aprender_282,x,13,9,0.5487968325614929
aprender_282,x,13,10,0.4903518557548523
aprender_282,x,13,11,0.6823230385780334
aprender_282,x,13,12,0.3170544505119324
aprender_282,x,13,13,0.8107700943946838
aprender_282,x,13,14,0.18335793912410736
aprender_282,x,13,15,0.6422839164733887
aprender_282,x,13,16,0.30320748686790466
aprender_282,x,13,17,0.6246194243431091
aprender_282,x,13,18,0.34848156571388245
aprender_282,x,13,19,0.6114040017127991
aprender_282,x,13,20,0.35691478848457336
aprender_282,x,13,21,0.6031732559204102
aprender_282,x,13,22,0.3573673963546753
aprender_282,x,14,0,0.524876594543457
aprender_282,x,14,1,0.5401096343994141
aprender_282,x,14,2,0.5497540831565857
aprender_282,x,14,3,0.561958909034729
aprender_282,x,14,4,0.498891681432724
aprender_282,x,14,5,0.4806141257286072
aprender_282,x,14,6,0.46421530842781067
aprender_282,x,14,7,0.5808510184288025
aprender_282,x,14,8,0.4340116083621979
aprender_282,x,14,9,0.5464175939559937
aprender_282,x,14,10,0.4860803782939911
aprender_282,x,14,11,0.6794694662094116
aprender_282,x,14,12,0.3144505023956299
aprender_282,x,14,13,0.8106510043144226
aprender_282,x,14,14,0.1834571212530136
aprender_282,x,14,15,0.6444840431213379
aprender_282,x,14,16,0.30407029390335083
aprender_282,x,14,17,0.6326700448989868
aprender_282,x,14,18,0.3348918557167053
aprender_282,x,14,19,0.6203826069831848
aprender_282,x,14,20,0.34294524788856506
aprender_282,x,14,21,0.607971727848053
aprender_282,x,14,22,0.34713512659072876
aprender_282,x,15,0,0.5243367552757263
aprender_282,x,15,1,0.5396467447280884
aprender_282,x,15,2,0.5495845675468445
aprender_282,x,15,3,0.5618480443954468
aprender_282,x,15,4,0.4978484809398651
aprender_282,x,15,5,0.479870468378067
aprender_282,x,15,6,0.4633926451206207
aprender_282,x,15,7,0.5814785361289978
aprender_282,x,15,8,0.43360137939453125
aprender_282,x,15,9,0.5464732646942139
aprender_282,x,15,10,0.48629310727119446
aprender_282,x,15,11,0.6796072721481323
aprender_282,x,15,12,0.3147183358669281
aprender_282,x,15,13,0.8104828000068665
aprender_282,x,15,14,0.1834709644317627
aprender_282,x,15,15,0.6471399068832397
aprender_282,x,15,16,0.3030402362346649
aprender_282,x,15,17,0.6319769024848938
aprender_282,x,15,18,0.3264438211917877
aprender_282,x,15,19,0.6207635402679443
aprender_282,x,15,20,0.33438992500305176
aprender_282,x,15,21,0.609150767326355
aprender_282,x,15,22,0.3407268226146698
aprender_282,x,16,0,0.5243586897850037
aprender_282,x,16,1,0.5395592451095581
aprender_282,x,16,2,0.5496254563331604
aprender_282,x,16,3,0.5619271993637085
aprender_282,x,16,4,0.4975305497646332
aprender_282,x,16,5,0.47955718636512756
aprender_282,x,16,6,0.46318215131759644
aprender_282,x,16,7,0.5815659165382385
aprender_282,x,16,8,0.43308553099632263
aprender_282,x,16,9,0.547586977481842
aprender_282,x,16,10,0.48673731088638306
aprender_282,x,16,11,0.6797667741775513
aprender_282,x,16,12,0.31479597091674805
aprender_282,x,16,13,0.8119739294052124
aprender_282,x,16,14,0.18515963852405548
aprender_282,x,16,15,0.6470642685890198
aprender_282,x,16,16,0.3105790317058563
aprender_282,x,16,17,0.6310471892356873
aprender_282,x,16,18,0.33035704493522644
aprender_282,x,16,19,0.6193159818649292
aprender_282,x,16,20,0.33856141567230225
aprender_282,x,16,21,0.6067629456520081
aprender_282,x,16,22,0.3416667580604553
aprender_282,x,18,0,0.5265887975692749
aprender_282,x,18,1,0.5397457480430603
aprender_282,x,18,2,0.5498506426811218
aprender_282,x,18,3,0.5622614026069641
aprender_282,x,18,4,0.4978436231613159
aprender_282,x,18,5,0.47962021827697754
aprender_282,x,18,6,0.4632151424884796
aprender_282,x,18,7,0.5810970067977905
aprender_282,x,18,8,0.43200013041496277
aprender_282,x,18,9,0.5493237376213074
aprender_282,x,18,10,0.493318647146225
aprender_282,x,18,11,0.6814925670623779
aprender_282,x,18,12,0.3144432008266449
aprender_282,x,18,13,0.8316726088523865
aprender_282,x,18,14,0.19712215662002563
aprender_282,x,18,15,0.6468603610992432
aprender_282,x,18,16,0.3310803174972534
aprender_282,x,18,17,0.5895671248435974
aprender_282,x,18,18,0.3461710512638092
aprender_282,x,18,19,0.578453540802002
aprender_282,x,18,20,0.35663342475891113
aprender_282,x,18,21,0.5808682441711426
aprender_282,x,18,22,0.3617752194404602
aprender_282,y,0,0,0.19833870232105255
aprender_282,y,0,1,0.16290749609470367
aprender_282,y,0,2,0.16297362744808197
aprender_282,y,0,3,0.16301757097244263
aprender_282,y,0,4,0.16458868980407715
aprender_282,y,0,5,0.16498073935508728
aprender_282,y,0,6,0.16637176275253296
aprender_282,y,0,7,0.18383777141571045
aprender_282,y,0,8,0.18850325047969818
aprender_282,y,0,9,0.24525342881679535
aprender_282,y,0,10,0.24119189381599426
aprender_282,y,0,11,0.38845571875572205
aprender_282,y,0,12,0.38811925053596497
aprender_282,y,0,13,0.6724658012390137
aprender_282,y,0,14,0.6817723512649536
aprender_282,y,0,15,0.4967863857746124
aprender_282,y,0,16,0.5069341063499451
aprender_282,y,0,17,0.4580208957195282
aprender_282,y,0,18,0.4688766896724701
aprender_282,y,0,19,0.42057764530181885
aprender_282,y,0,20,0.43789932131767273
aprender_282,y,0,21,0.4311179220676422
aprender_282,y,0,22,0.4476172924041748
aprender_282,y,2,0,0.18777570128440857
aprender_282,y,2,1,0.15358592569828033
aprender_282,y,2,2,0.15394599735736847
aprender_282,y,2,3,0.15417346358299255
aprender_282,y,2,4,0.15276390314102173
aprender_282,y,2,5,0.1530580371618271
aprender_282,y,2,6,0.15371501445770264
aprender_282,y,2,7,0.1741636097431183
aprender_282,y,2,8,0.17754702270030975
aprender_282,y,2,9,0.2330266833305359
aprender_282,y,2,10,0.23057571053504944
aprender_282,y,2,11,0.3862699270248413
aprender_282,y,2,12,0.3882482349872589
aprender_282,y,2,13,0.6617748737335205
aprender_282,y,2,14,0.6860138773918152
aprender_282,y,2,15,0.48369595408439636
aprender_282,y,2,16,0.5108696222305298
aprender_282,y,2,17,0.44342371821403503
aprender_282,y,2,18,0.46127849817276
aprender_282,y,2,19,0.4081893563270569
aprender_282,y,2,20,0.4310493767261505
aprender_282,y,2,21,0.41890954971313477
aprender_282,y,2,22,0.4425926208496094
aprender_282,y,4,0,0.1822766214609146
aprender_282,y,4,1,0.14873453974723816
aprender_282,y,4,2,0.1495940089225769
aprender_282,y,4,3,0.15061423182487488
aprender_282,y,4,4,0.14711445569992065
aprender_282,y,4,5,0.14657911658287048
aprender_282,y,4,6,0.14671967923641205
aprender_282,y,4,7,0.1681443452835083
aprender_282,y,4,8,0.1680101603269577
aprender_282,y,4,9,0.2270686775445938
aprender_282,y,4,10,0.22282566130161285
aprender_282,y,4,11,0.3855707347393036
aprender_282,y,4,12,0.3863987326622009
aprender_282,y,4,13,0.6562024354934692
aprender_282,y,4,14,0.6820141673088074
aprender_282,y,4,15,0.45569688081741333
aprender_282,y,4,16,0.5291734337806702
aprender_282,y,4,17,0.38637715578079224
aprender_282,y,4,18,0.47528570890426636
aprender_282,y,4,19,0.35543403029441833
aprender_282,y,4,20,0.44120410084724426
aprender_282,y,4,21,0.3781306743621826
aprender_282,y,4,22,0.45239144563674927
aprender_282,y,6,0,0.17921499907970428
aprender_282,y,6,1,0.14583608508110046
aprender_282,y,6,2,0.1474701315164566
aprender_282,y,6,3,0.14896856248378754
aprender_282,y,6,4,0.14309868216514587
aprender_282,y,6,5,0.14277608692646027
aprender_282,y,6,6,0.14314255118370056
aprender_282,y,6,7,0.16795194149017334
aprender_282,y,6,8,0.16553984582424164
aprender_282,y,6,9,0.22587773203849792
aprender_282,y,6,10,0.22064784169197083
aprender_282,y,6,11,0.3857472836971283
aprender_282,y,6,12,0.3871249854564667
aprender_282,y,6,13,0.6504228115081787
aprender_282,y,6,14,0.6829041838645935
aprender_282,y,6,15,0.40677642822265625
aprender_282,y,6,16,0.5572149157524109
aprender_282,y,6,17,0.3346234858036041
aprender_282,y,6,18,0.5081612467765808
aprender_282,y,6,19,0.3053520619869232
aprender_282,y,6,20,0.47489768266677856
aprender_282,y,6,21,0.33438950777053833
aprender_282,y,6,22,0.48557552695274353
aprender_282,y,7,0,0.17901863157749176
aprender_282,y,7,1,0.1450149565935135
aprender_282,y,7,2,0.14641204476356506
aprender_282,y,7,3,0.14800076186656952
aprender_282,y,7,4,0.14255525171756744
aprender_282,y,7,5,0.14225386083126068
aprender_282,y,7,6,0.14280496537685394
aprender_282,y,7,7,0.16781289875507355
aprender_282,y,7,8,0.16553597152233124
aprender_282,y,7,9,0.2260042130947113
aprender_282,y,7,10,0.22059588134288788
aprender_282,y,7,11,0.3847888708114624
aprender_282,y,7,12,0.3871364891529083
aprender_282,y,7,13,0.6472758650779724
aprender_282,y,7,14,0.6822801828384399
aprender_282,y,7,15,0.3984602093696594
aprender_282,y,7,16,0.5599775910377502
aprender_282,y,7,17,0.3286367952823639
aprender_282,y,7,18,0.5111461877822876
aprender_282,y,7,19,0.298537939786911
aprender_282,y,7,20,0.47796010971069336
aprender_282,y,7,21,0.32497647404670715
aprender_282,y,7,22,0.48837801814079285
aprender_282,y,8,0,0.1803615242242813
aprender_282,y,8,1,0.1460130363702774
aprender_282,y,8,2,0.14720354974269867
aprender_282,y,8,3,0.14860181510448456
aprender_282,y,8,4,0.143794447183609
aprender_282,y,8,5,0.14333881437778473
aprender_282,y,8,6,0.1437942236661911
aprender_282,y,8,7,0.1679382175207138
aprender_282,y,8,8,0.1661921888589859
aprender_282,y,8,9,0.22677940130233765
aprender_282,y,8,10,0.22186745703220367
aprender_282,y,8,11,0.38413017988204956
aprender_282,y,8,12,0.38715213537216187
aprender_282,y,8,13,0.6434543132781982
aprender_282,y,8,14,0.6824416518211365
aprender_282,y,8,15,0.4028812646865845
aprender_282,y,8,16,0.5544605851173401
aprender_282,y,8,17,0.3367060124874115
aprender_282,y,8,18,0.5046684145927429
aprender_282,y,8,19,0.3058295249938965
aprender_282,y,8,20,0.4715341329574585
aprender_282,y,8,21,0.3307962119579315
aprender_282,y,8,22,0.48169267177581787
aprender_282,y,9,0,0.18215541541576385
aprender_282,y,9,1,0.1465683877468109
aprender_282,y,9,2,0.14810271561145782
aprender_282,y,9,3,0.14985013008117676
aprender_282,y,9,4,0.1446075141429901
aprender_282,y,9,5,0.14440883696079254
aprender_282,y,9,6,0.1448865383863449
aprender_282,y,9,7,0.1688222885131836
aprender_282,y,9,8,0.1666761338710785
aprender_282,y,9,9,0.22851039469242096
aprender_282,y,9,10,0.22429898381233215
aprender_282,y,9,11,0.3827551007270813
aprender_282,y,9,12,0.38588574528694153
aprender_282,y,9,13,0.6353020668029785
aprender_282,y,9,14,0.6816619038581848
aprender_282,y,9,15,0.4035032391548157
aprender_282,y,9,16,0.5493924021720886
aprender_282,y,9,17,0.34072205424308777
aprender_282,y,9,18,0.5001741647720337
aprender_282,y,9,19,0.31006109714508057
aprender_282,y,9,20,0.46623486280441284
aprender_282,y,9,21,0.334599107503891
aprender_282,y,9,22,0.47684746980667114
aprender_282,y,10,0,0.18413668870925903
aprender_282,y,10,1,0.1473112553358078
aprender_282,y,10,2,0.14894701540470123
aprender_282,y,10,3,0.1508186161518097
aprender_282,y,10,4,0.14502987265586853
aprender_282,y,10,5,0.1451082080602646
aprender_282,y,10,6,0.14565518498420715
aprender_282,y,10,7,0.16937829554080963
aprender_282,y,10,8,0.1670956164598465
aprender_282,y,10,9,0.2297094315290451
aprender_282,y,10,10,0.22492137551307678
aprender_282,y,10,11,0.38275933265686035
aprender_282,y,10,12,0.3859015703201294
aprender_282,y,10,13,0.6287676095962524
aprender_282,y,10,14,0.6810988783836365
aprender_282,y,10,15,0.40155184268951416
aprender_282,y,10,16,0.5463420152664185
aprender_282,y,10,17,0.3428639769554138
aprender_282,y,10,18,0.4985068142414093
aprender_282,y,10,19,0.3125634491443634
aprender_282,y,10,20,0.4642167389392853
aprender_282,y,10,21,0.33670100569725037
aprender_282,y,10,22,0.4732123911380768
aprender_282,y,11,0,0.18439863622188568
aprender_282,y,11,1,0.14765410125255585
aprender_282,y,11,2,0.1491975337266922
aprender_282,y,11,3,0.15088720619678497
aprender_282,y,11,4,0.14551664888858795
aprender_282,y,11,5,0.14564044773578644
aprender_282,y,11,6,0.14620830118656158
aprender_282,y,11,7,0.17022989690303802
aprender_282,y,11,8,0.16742698848247528
aprender_282,y,11,9,0.23049642145633698
aprender_282,y,11,10,0.22508379817008972
aprender_282,y,11,11,0.38446444272994995
aprender_282,y,11,12,0.38624268770217896
aprender_282,y,11,13,0.6245860457420349
aprender_282,y,11,14,0.6806394457817078
aprender_282,y,11,15,0.3933817446231842
aprender_282,y,11,16,0.5320806503295898
aprender_282,y,11,17,0.3335854411125183
aprender_282,y,11,18,0.49120205640792847
aprender_282,y,11,19,0.30684855580329895
aprender_282,y,11,20,0.4527515769004822
aprender_282,y,11,21,0.3342069387435913
aprender_282,y,11,22,0.46080881357192993
aprender_282,y,12,0,0.18962474167346954
aprender_282,y,12,1,0.15061058104038239
aprender_282,y,12,2,0.15164439380168915
aprender_282,y,12,3,0.15331830084323883
aprender_282,y,12,4,0.14922332763671875
aprender_282,y,12,5,0.14951811730861664
aprender_282,y,12,6,0.15018123388290405
aprender_282,y,12,7,0.1746164858341217
aprender_282,y,12,8,0.17334768176078796
aprender_282,y,12,9,0.23800289630889893
aprender_282,y,12,10,0.23339352011680603
aprender_282,y,12,11,0.3866325616836548
aprender_282,y,12,12,0.3887402415275574
aprender_282,y,12,13,0.6222631931304932
aprender_282,y,12,14,0.6804683208465576
aprender_282,y,12,15,0.38641858100891113
aprender_282,y,12,16,0.5007094740867615
aprender_282,y,12,17,0.32588574290275574
aprender_282,y,12,18,0.46573811769485474
aprender_282,y,12,19,0.2985198199748993
aprender_282,y,12,20,0.42658913135528564
aprender_282,y,12,21,0.32722216844558716
aprender_282,y,12,22,0.4324151873588562
aprender_282,y,13,0,0.19562415778636932
aprender_282,y,13,1,0.15585686266422272
aprender_282,y,13,2,0.15657582879066467
aprender_282,y,13,3,0.15828509628772736
aprender_282,y,13,4,0.153168722987175
aprender_282,y,13,5,0.1526138335466385
aprender_282,y,13,6,0.15261705219745636
aprender_282,y,13,7,0.1787625551223755
aprender_282,y,13,8,0.17571565508842468
aprender_282,y,13,9,0.24615024030208588
aprender_282,y,13,10,0.23986171185970306
aprender_282,y,13,11,0.38913920521736145
aprender_282,y,13,12,0.39068523049354553
aprender_282,y,13,13,0.6198238730430603
aprender_282,y,13,14,0.6802900433540344
aprender_282,y,13,15,0.37007060647010803
aprender_282,y,13,16,0.48000213503837585
aprender_282,y,13,17,0.2922447621822357
aprender_282,y,13,18,0.4375931918621063
aprender_282,y,13,19,0.2751270532608032
aprender_282,y,13,20,0.40619581937789917
aprender_282,y,13,21,0.30836188793182373
aprender_282,y,13,22,0.4143015742301941
aprender_282,y,14,0,0.20357568562030792
aprender_282,y,14,1,0.1646074652671814
aprender_282,y,14,2,0.16510920226573944
aprender_282,y,14,3,0.16620106995105743
aprender_282,y,14,4,0.1615956425666809
aprender_282,y,14,5,0.16018758714199066
aprender_282,y,14,6,0.15928202867507935
aprender_282,y,14,7,0.1836705505847931
aprender_282,y,14,8,0.18044015765190125
aprender_282,y,14,9,0.25425711274147034
aprender_282,y,14,10,0.2471330314874649
aprender_282,y,14,11,0.3936402499675751
aprender_282,y,14,12,0.39400097727775574
aprender_282,y,14,13,0.6189088821411133
aprender_282,y,14,14,0.6802647709846497
aprender_282,y,14,15,0.36997732520103455
aprender_282,y,14,16,0.4849790632724762
aprender_282,y,14,17,0.2896110713481903
aprender_282,y,14,18,0.4424472451210022
aprender_282,y,14,19,0.2724420428276062
aprender_282,y,14,20,0.4103175699710846
aprender_282,y,14,21,0.30652403831481934
aprender_282,y,14,22,0.41809624433517456
aprender_282,y,15,0,0.21289043128490448
aprender_282,y,15,1,0.17362965643405914
aprender_282,y,15,2,0.17339029908180237
aprender_282,y,15,3,0.1731604039669037
aprender_282,y,15,4,0.17272908985614777
aprender_282,y,15,5,0.1716834455728531
aprender_282,y,15,6,0.17132990062236786
aprender_282,y,15,7,0.18887968361377716
aprender_282,y,15,8,0.1902332305908203
aprender_282,y,15,9,0.26239287853240967
aprender_282,y,15,10,0.25779834389686584
aprender_282,y,15,11,0.39462345838546753
aprender_282,y,15,12,0.39742955565452576
aprender_282,y,15,13,0.617599368095398
aprender_282,y,15,14,0.6800501942634583
aprender_282,y,15,15,0.3735194206237793
aprender_282,y,15,16,0.49582260847091675
aprender_282,y,15,17,0.2967003881931305
aprender_282,y,15,18,0.4433286786079407
aprender_282,y,15,19,0.2765103280544281
aprender_282,y,15,20,0.41214048862457275
aprender_282,y,15,21,0.30951493978500366
aprender_282,y,15,22,0.42460912466049194
aprender_282,y,16,0,0.2127409428358078
aprender_282,y,16,1,0.17330896854400635
aprender_282,y,16,2,0.17304015159606934
aprender_282,y,16,3,0.17290377616882324
aprender_282,y,16,4,0.1723158210515976
aprender_282,y,16,5,0.1713274121284485
aprender_282,y,16,6,0.17097122967243195
aprender_282,y,16,7,0.18918120861053467
aprender_282,y,16,8,0.1908859759569168
aprender_282,y,16,9,0.26117825508117676
aprender_282,y,16,10,0.25695234537124634
aprender_282,y,16,11,0.3942264914512634
aprender_282,y,16,12,0.39791467785835266
aprender_282,y,16,13,0.6147860884666443
aprender_282,y,16,14,0.6800006628036499
aprender_282,y,16,15,0.3769688010215759
aprender_282,y,16,16,0.5026275515556335
aprender_282,y,16,17,0.30427318811416626
aprender_282,y,16,18,0.44417503476142883
aprender_282,y,16,19,0.2834293842315674
aprender_282,y,16,20,0.41435593366622925
aprender_282,y,16,21,0.31773969531059265
aprender_282,y,16,22,0.4314190149307251
aprender_282,y,18,0,0.21016786992549896
aprender_282,y,18,1,0.17093807458877563
aprender_282,y,18,2,0.17095409333705902
aprender_282,y,18,3,0.17120814323425293
aprender_282,y,18,4,0.16933894157409668
aprender_282,y,18,5,0.16847184300422668
aprender_282,y,18,6,0.16815806925296783
aprender_282,y,18,7,0.18835748732089996
aprender_282,y,18,8,0.18874606490135193
aprender_282,y,18,9,0.25858867168426514
aprender_282,y,18,10,0.2549501359462738
aprender_282,y,18,11,0.38737809658050537
aprender_282,y,18,12,0.3959161341190338
aprender_282,y,18,13,0.6147450804710388
aprender_282,y,18,14,0.6797788739204407
aprender_282,y,18,15,0.44695350527763367
aprender_282,y,18,16,0.5288650393486023
aprender_282,y,18,17,0.41053658723831177
aprender_282,y,18,18,0.47652506828308105
aprender_282,y,18,19,0.3838704824447632
aprender_282,y,18,20,0.446483850479126
aprender_282,y,18,21,0.39429181814193726
aprender_282,y,18,22,0.46149641275405884
aprender_7,x,0,0,0.5166290402412415
aprender_7,x,0,1,0.5335555672645569
aprender_7,x,0,2,0.5454800128936768
aprender_7,x,0,3,0.5581488013267517
aprender_7,x,0,4,0.49853241443634033
aprender_7,x,0,5,0.4828050434589386
aprender_7,x,0,6,0.4667990803718567
aprender_7,x,0,7,0.5708881616592407
aprender_7,x,0,8,0.4308466911315918
aprender_7,x,0,9,0.537545382976532
